2014 USA Canoe Kayak Sprint National Championships,8/2/14 8:00,,,,,,,,,,
"Race #126, Event #201: Senior Men 200m K1 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Valentine, Maggie",OKC,03:45.4,4,3,,,,,,
,"Gall, Christa",OKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 11:35,,,,,,,,,,
"Race #82, Event #530: Bantam Women 500m K2 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Ballard, Josie",SDCKT,02:05.9,1,0,,,,,,
,"DaCosta, Lauryn",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Potter, Gracyn",LCKC,02:11.5,2,0,,,,,,
,"Sniatecki, Saylor",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Morse, Lydia",Gig Harbor,02:15.3,3,0,,,,,,
,"Danke, Irissa",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Bowmar, Maggie",LCKC,02:29.6,4,0,,,,,,
,"Roberts, Grace",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Allison, Chelsea",LCKC,02:35.9,5,0,,,,,,
,"Benham, Miah",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Hayes, Megan",LCKC,02:37.5,6,0,,,,,,
,"Brunson, Natalie",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Ziegner, Kela",Ikaika,02:40.3,7,0,,,,,,
,"Wilding, Kali",Ikaika,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Milner, Audrey",Gig Harbor,02:47.5,8,0,,,,,,
,"Woodard, Zeela",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Norton, Jessica",Rice Creek,03:09.2,9,0,,,,,,
,"Gill, Adia",WCC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 11:40,,,,,,,,,,
"Race #83, Event #530: Bantam Women 500m K2 Heat 2",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Cole, Maddie",LCKC,02:17.4,1,0,,,,,,
,"Swenson, Lisa",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Geib, Linda",LCKC,02:25.5,2,0,,,,,,
,"Marsh, Caitlin",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Martinson, Trisha",Gig Harbor,02:29.8,3,0,,,,,,
,"Price, Rylee",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Morris, Bailey",LCKC,02:34.8,4,0,,,,,,
,"Geib, Audrey",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Hein, Zoe",SDCKT,02:37.3,5,0,,,,,,
,"Ballard, Alyra",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Valentine, Grace",OKC,02:41.5,6,0,,,,,,
,"Hein, Amy",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Orr, Rachel",SFCKC,02:45.0,7,0,,,,,,
,"Easterday, Carleigh",SFCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Ash, Chloe",LCKC,02:45.1,8,0,,,,,,
,"Ballard, Kelli Ann",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Anderson, Nicole",OKC,,DNF,0,,,,,,
,"Eckart, Hazel",OKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 16:25,,,,,,,,,,
"Race #108, Event #530: Bantam Women 500m K2 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Ballard, Josie",SDCKT,02:05.0,1,9,,,,,,
,"DaCosta, Lauryn",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Potter, Gracyn",LCKC,02:09.0,2,7,,,,,,
,"Sniatecki, Saylor",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Morse, Lydia",Gig Harbor,02:13.1,3,5,,,,,,
,"Danke, Irissa",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Cole, Maddie",LCKC,02:13.3,4,3,,,,,,
,"Swenson, Lisa",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Martinson, Trisha",Gig Harbor,02:23.5,5,2,,,,,,
,"Price, Rylee",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Geib, Linda",LCKC,02:26.1,6,1,,,,,,
,"Marsh, Caitlin",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Bowmar, Maggie",LCKC,02:28.1,7,0,,,,,,
,"Roberts, Grace",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Allison, Chelsea",LCKC,02:38.2,8,0,,,,,,
,"Benham, Miah",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Morris, Bailey",LCKC,02:41.5,9,0,,,,,,
,"Geib, Audrey",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 16:30,,,,,,,,,,
"Race #109, Event #532: ParaCanoe Men 500m V1 LTA Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Crouse, Gregory",SDCKT,02:28.3,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Utter, Ray",OKC,02:44.6,2,7,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 16:30,,,,,,,,,,
"Race #110, Event #533: ParaCanoe Men 500m V1 TA Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Norberg, Danzig",Gig Harbor,02:42.5,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Isaac, Shad",OKC,02:55.6,2,7,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 16:30,,,,,,,,,,
"Race #111, Event #535: ParaCanoe Women 500m K1 LTA Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Proffitt, Irma",SDCKT,03:55.8,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 16:30,,,,,,,,,,
"Race #112, Event #536: ParaCanoe Women 500m K1 TA Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Pennington, Hannah",IND,02:58.7,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 8:00,,,,,,,,,,
"Race #1, Event #1001: Senior Men 1000m K1 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Miller, Chris",LCKC,03:47.1,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Lishchuk, Jesse",Keystone,03:48.5,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Petrovics, Peter",WCC,03:54.7,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Mullican, Aaron",LCKC,03:54.9,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Osusky, Juraj",SCKC,03:57.6,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Barlow, Sean",SDCKT,04:04.5,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Kaleoaloha, Kaleikoa",HCKT,04:11.1,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Mechini, Ryan",Keystone,04:22.7,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"House, William",LCKC,,SCR,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 8:10,,,,,,,,,,
"Race #2, Event #1001: Senior Men 1000m K1 Heat 2",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Guiardinu, Andy",OKC,03:50.3,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Petrovics, David",WCC,03:53.8,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Burdiak, Tim",SDCKT,03:54.8,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Collins, Stanton",LCKC,03:59.9,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Diaz, Henry",IND,04:19.5,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Cacatian, Leonardo",WCC,04:37.9,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"DeNeergaard, Sev",LCKC,04:49.2,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Hyle, Reid",IND,,DNS,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 12:30,,,,,,,,,,
"Race #25, Event #1001: Senior Men 1000m K1 Final A",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Miller, Chris",LCKC,03:38.6,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Lishchuk, Jesse",Keystone,03:44.7,2,7,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Guiardinu, Andy",OKC,03:45.9,3,5,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Petrovics, Peter",WCC,03:46.9,4,3,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Petrovics, David",WCC,03:48.5,5,2,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Burdiak, Tim",SDCKT,03:51.2,6,1,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Osusky, Juraj",SCKC,03:52.2,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Collins, Stanton",LCKC,03:54.4,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Mullican, Aaron",LCKC,03:55.8,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 12:40,,,,,,,,,,
"Race #26, Event #1001: Senior Men 1000m K1 Final B",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Barlow, Sean",SDCKT,04:03.4,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Kaleoaloha, Kaleikoa",HCKT,04:07.2,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Diaz, Henry",IND,04:09.2,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Mechini, Ryan",Keystone,04:13.0,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Cacatian, Leonardo",WCC,04:29.2,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"DeNeergaard, Sev",LCKC,04:49.7,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 8:20,,,,,,,,,,
"Race #3, Event #1002: Bantam Men 1000m K4 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Cook, Gus",OKC,03:51.6,1,0,,,,,,
,"Danner, Alex",OKC,,,,,,,,,
,"McMullen, Colin",OKC,,,,,,,,,
,"Wampler, Garrett",OKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Field, Kyle",Gig Harbor,03:52.2,2,0,,,,,,
,"Bevin, Chauncey",Gig Harbor,,,,,,,,,
,"Barnato, Jonathan",Gig Harbor,,,,,,,,,
,"Rowntree, Justin",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Hopkins, Lane",OKC,04:06.6,3,0,,,,,,
,"Chen, Jerry",SCKC,,,,,,,,,
,"Small, Aaron",SCKC,,,,,,,,,
,"Solheim, Phillip",SCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Schuman, Isaiah",LCKC,04:45.1,4,0,,,,,,
,"Skarda, Ethan",LCKC,,,,,,,,,
,"Cooper, John Carter",LCKC,,,,,,,,,
,"Deppe, Ethan",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Carlson, Anders",Gig Harbor,05:55.3,5,0,,,,,,
,"Landefeld, Teddy",SFCKC,,,,,,,,,
,"Goetz, Tucker",SFCKC,,,,,,,,,
,"Gervasoni, Tyler",SFCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Forbes, Joshua",LCKC,05:59.3,6,0,,,,,,
,"Potter, Fenton",LCKC,,,,,,,,,
,"Fraser, Josh",LCKC,,,,,,,,,
,"Pethel, Dalton",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 8:30,,,,,,,,,,
"Race #4, Event #1002: Bantam Men 1000m K4 Heat 2",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Burchardt, Joshua",LCKC,03:42.9,1,0,,,,,,
,"Farley-Klacik, Owen",LCKC,,,,,,,,,
,"Roberts, Max",LCKC,,,,,,,,,
,"Baker, Clay",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Deppe, Drew",LCKC,03:53.9,2,0,,,,,,
,"Coleman, J. R.",LCKC,,,,,,,,,
,"Surles, Andrew",LCKC,,,,,,,,,
,"Ozaki, Owen",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Truesdale, Evan",SDCKT,03:55.1,3,0,,,,,,
,"Marsters, Rohan",SDCKT,,,,,,,,,
,"Nebel, Nick",SDCKT,,,,,,,,,
,"Eash, Jacob",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Wilson, Alec",LCKC,04:26.8,4,0,,,,,,
,"Oliveira, Kalen",LCKC,,,,,,,,,
,"Peck, Walker",LCKC,,,,,,,,,
,"Soper, Josh",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Smith, Grayson",LCKC,04:49.2,5,0,,,,,,
,"Ceska, Oliver",LCKC,,,,,,,,,
,"Bowmar, Ethan",LCKC,,,,,,,,,
,"Kemp, Trey",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Smith, Shaughnessey",Ikaika,,DNF,0,,,,,,
,"Murray, Parker",Ikaika,,,,,,,,,
,"Smith, Shannon",Ikaika,,,,,,,,,
,"Sohn, James",Ikaika,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 12:50,,,,,,,,,,
"Race #27, Event #1002: Bantam Men 1000m K4 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Burchardt, Joshua",LCKC,03:37.9,1,9,,,,,,
,"Farley-Klacik, Owen",LCKC,,,,,,,,,
,"Roberts, Max",LCKC,,,,,,,,,
,"Baker, Clay",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Field, Kyle",Gig Harbor,03:45.3,2,7,,,,,,
,"Bevin, Chauncey",Gig Harbor,,,,,,,,,
,"Barnato, Jonathan",Gig Harbor,,,,,,,,,
,"Rowntree, Justin",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Cook, Gus",OKC,03:46.2,3,5,,,,,,
,"Danner, Alex",OKC,,,,,,,,,
,"McMullen, Colin",OKC,,,,,,,,,
,"Wampler, Garrett",OKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Deppe, Drew",LCKC,03:53.9,4,3,,,,,,
,"Coleman, J. R.",LCKC,,,,,,,,,
,"Surles, Andrew",LCKC,,,,,,,,,
,"Ozaki, Owen",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Truesdale, Evan",SDCKT,03:58.1,5,2,,,,,,
,"Marsters, Rohan",SDCKT,,,,,,,,,
,"Nebel, Nick",SDCKT,,,,,,,,,
,"Eash, Jacob",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Hopkins, Lane",OKC,04:12.0,6,1,,,,,,
,"Chen, Jerry",SCKC,,,,,,,,,
,"Small, Aaron",SCKC,,,,,,,,,
,"Solheim, Phillip",SCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Wilson, Alec",LCKC,04:28.4,7,0,,,,,,
,"Oliveira, Kalen",LCKC,,,,,,,,,
,"Peck, Walker",LCKC,,,,,,,,,
,"Soper, Josh",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Schuman, Isaiah",LCKC,04:45.7,8,0,,,,,,
,"Skarda, Ethan",LCKC,,,,,,,,,
,"Cooper, John Carter",LCKC,,,,,,,,,
,"Deppe, Ethan",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Smith, Grayson",LCKC,04:51.2,9,0,,,,,,
,"Ceska, Oliver",LCKC,,,,,,,,,
,"Bowmar, Ethan",LCKC,,,,,,,,,
,"Kemp, Trey",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 13:00,,,,,,,,,,
"Race #28, Event #1003: Senior Men 1000m C2 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Ross, Ian",LCKC,03:53.8,1,9,,,,,,
,"Hefner, Ben",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Podloch, David",WCC,03:59.8,2,7,,,,,,
,"Ross, Gavin",WCC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"North, Erik",Gig Harbor,04:04.8,3,5,,,,,,
,"Tieman, Hayden",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Yarshou, Anatoli",OKC,04:06.6,4,3,,,,,,
,"Naranjo, Amniel D.",UPCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 8:40,,,,,,,,,,
"Race #5, Event #1005: Juvenile Men 1000m K1 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Cross-Whiter, Miles",SCKC,04:01.4,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Hopper, Noa",SDCKT,04:01.6,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Szalay, Balazs",SDCKT,04:11.4,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Miller, Michael",SDCKT,04:18.2,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Chiou, Payton",Gig Harbor,04:21.9,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"Capper, Jack",Gig Harbor,04:28.3,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Denny, Aidan",SCKC,04:42.5,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Kaluhiwa, Preston",Ikaika,04:45.9,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Markowski, Jeremy",Ikaika,04:56.0,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 8:50,,,,,,,,,,
"Race #6, Event #1005: Juvenile Men 1000m K1 Heat 2",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Baker, Clay",LCKC,04:03.6,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Errez, Nathaniel",SCKC,04:10.1,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
1,"McFarlane, Jacob",HCKT,04:20.2,3,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Moore, Anthony",OKC,04:21.6,4,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Denny, Alec",SCKC,04:34.2,5,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Norton, Chris",Rice Creek,04:37.2,6,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Roberts, Max",LCKC,04:39.3,7,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Sexton, Brayden",OKC,04:55.1,8,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Cullinan, Zoran",Ikaika,05:01.3,9,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 9:00,,,,,,,,,,
"Race #7, Event #1005: Juvenile Men 1000m K1 Heat 3",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Farley-Klacik, Owen",LCKC,04:11.7,1,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Harmon, Sage",SDCKT,04:16.8,2,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
